model,encoding,architecture,v_th,alpha,run_id,seed,cv_fold,split,speaker_id,recording_id,window_id,source_window_index,mse,mae
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,578,8576,0,0.00876279,0.06229057
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,579,8587,0,0.00758559,0.04493369
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,580,8595,0,0.00582808,0.05064461
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,581,8606,0,0.00276354,0.04258509
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,582,8621,0,0.00376273,0.04358693
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,583,8633,0,0.00391406,0.03800387
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,584,8644,0,0.00556849,0.04549058
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,585,8654,0,0.00455625,0.04732298
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,586,8666,0,0.00629644,0.05797775
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,587,8679,0,0.00354484,0.03970626
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,588,8690,0,0.00345633,0.04144507
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,589,8702,0,0.00987886,0.06431848
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,590,8712,0,0.00920205,0.06535588
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,591,8724,0,0.00264587,0.03882242
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,592,8737,0,0.02201533,0.09705740
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,593,8749,0,0.00223067,0.03709166
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,594,8762,0,0.00428852,0.04564525
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,595,8775,0,0.01533528,0.08044041
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,596,8786,0,0.01409926,0.07487082
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,597,8795,0,0.01700096,0.08323622
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,598,8804,0,0.01711179,0.08994833
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,599,8813,0,0.00859956,0.05138661
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,850,12079,0,0.00626171,0.04209179
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,851,12088,0,0.00504212,0.04156527
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,852,12098,0,0.00673620,0.04242792
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,853,12107,0,0.00595617,0.04247686
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,854,12116,0,0.00643745,0.04312068
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,855,12125,0,0.00748749,0.04884973
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,856,12134,0,0.00474520,0.04133443
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,857,12144,0,0.00554255,0.04198975
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,858,12154,0,0.00441275,0.04122486
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,859,12165,0,0.00508641,0.04126332
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,860,12175,0,0.00516895,0.04188605
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,861,12185,0,0.00735505,0.04309241
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,862,12193,0,0.00826058,0.04399449
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,863,12201,0,0.00577799,0.04427381
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,864,12211,0,0.00488303,0.04137031
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,865,12221,0,0.00507427,0.04193529
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,866,12231,0,0.00514825,0.04154387
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,867,12241,0,0.00568902,0.04194088
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,868,12251,0,0.00827526,0.04364524
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,869,12259,0,0.00422793,0.04031914
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,870,12270,0,0.00401308,0.04036517
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,871,12281,0,0.00355390,0.04007256
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,872,12292,0,0.00339722,0.03909197
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,873,12303,0,0.00604581,0.04213654
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,874,12312,0,0.00562034,0.04169272
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,875,12322,0,0.00606864,0.04233988
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,876,12331,0,0.00499810,0.04164890
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,877,12341,0,0.00530873,0.04190550
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,878,12351,0,0.00444470,0.04298729
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,879,12362,0,0.00618017,0.04280556
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,880,12371,0,0.00224165,0.03769881
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,881,12384,0,0.00372906,0.04615584
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,882,12396,0,0.00256806,0.03913828
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,883,12409,0,0.00459018,0.04813669
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,884,12420,0,0.00570448,0.04226922
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,885,12430,0,0.00405176,0.04330681
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,886,12441,0,0.00512745,0.04353688
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,887,12451,0,0.00754483,0.04753242
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,888,12460,0,0.00700317,0.05058442
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,889,12469,0,0.00578867,0.04459201
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,890,12479,0,0.00737659,0.04328587
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,891,12487,0,0.00407695,0.04095900
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,892,12498,0,0.00773936,0.04354366
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,893,12506,0,0.00458451,0.04123987
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,894,12516,0,0.00509221,0.04137008
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,895,12526,0,0.00537476,0.04816651
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,896,12537,0,0.00546003,0.04698857
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,897,12547,0,0.00527336,0.04873898
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,898,12558,0,0.00662791,0.04457010
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,899,12567,0,0.00671923,0.04551335
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1150,15942,0,0.00251488,0.03802378
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1151,15955,0,0.00470266,0.04204281
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1152,15965,0,0.00393524,0.04046349
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1153,15976,0,0.00277808,0.04072785
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1154,15989,0,0.00247881,0.03790135
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1155,16002,0,0.00263864,0.03824181
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1156,16014,0,0.00491861,0.04125904
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1157,16024,0,0.01263851,0.05882603
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1158,16032,0,0.00347267,0.03978313
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1159,16043,0,0.00247353,0.03784822
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1160,16056,0,0.00322694,0.03944806
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1161,16068,0,0.00243203,0.03785361
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1162,16081,0,0.01441382,0.07134774
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1163,16089,0,0.01656990,0.08643494
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1164,16098,0,0.00221531,0.03742221
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1165,16111,0,0.01897336,0.09042898
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1166,16120,0,0.01769922,0.08961251
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1167,16131,0,0.01738120,0.09064269
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1168,16140,0,0.00478970,0.04137510
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1169,16150,0,0.00406925,0.04040912
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1170,16161,0,0.00552495,0.04179034
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1171,16171,0,0.02348108,0.11130609
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1172,16180,0,0.00602042,0.04296646
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1173,16189,0,0.00243006,0.03761377
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1174,16202,0,0.00225308,0.03732973
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1175,16215,0,0.03462496,0.12460772
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1176,16222,0,0.00614433,0.04432146
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1177,16231,0,0.00382625,0.04036617
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1178,16242,0,0.00246880,0.03762996
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1179,16255,0,0.00333644,0.03948865
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1180,16267,0,0.00582161,0.04187582
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1181,16276,0,0.00224868,0.03731547
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1182,16289,0,0.00608734,0.04224406
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1183,16298,0,0.00544440,0.04171116
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1184,16308,0,0.00241321,0.03790173
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1185,16321,0,0.00554360,0.04075038
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1186,16341,0,0.01298891,0.06366793
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1187,16349,0,0.00510212,0.04142638
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1188,16359,0,0.00378533,0.03989437
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1189,16370,0,0.02400132,0.10304103
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1190,16379,0,0.00383032,0.03998535
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1191,16390,0,0.00737286,0.04642910
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1192,16399,0,0.00402775,0.04065353
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1193,16410,0,0.00487869,0.04164910
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1194,16420,0,0.02142126,0.09240078
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1195,16429,0,0.01251102,0.07300728
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1196,16439,0,0.00290319,0.03902447
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1197,16451,0,0.02354010,0.09636826
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1198,16459,0,0.00706004,0.04317638
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1199,16468,0,0.00506552,0.04140905
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1450,19887,0,0.00228965,0.03740349
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1451,19900,0,0.00254086,0.03818624
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1452,19913,0,0.00310375,0.03910887
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1453,19925,0,0.00366780,0.03998480
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1454,19936,0,0.00216850,0.03686936
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1455,19950,0,0.00409179,0.04063699
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1456,19961,0,0.02043796,0.08559450
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1457,19970,0,0.00335232,0.03946280
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1458,19982,0,0.04220679,0.12959740
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1459,19991,0,0.00369015,0.03975405
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1460,20002,0,0.04008698,0.11904220
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1461,20012,0,0.04326082,0.12826088
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1462,20022,0,0.00387461,0.04015727
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1463,20033,0,0.01714627,0.07827603
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1464,20044,0,0.00365812,0.04000115
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1465,20055,0,0.05187816,0.14645441
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1466,20064,0,0.00211422,0.03679543
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1467,20078,0,0.05212865,0.12918335
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1468,20089,0,0.01256198,0.05348812
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1469,20100,0,0.00534925,0.04735958
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1470,20111,0,0.00222242,0.03719987
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1471,20124,0,0.03272213,0.11407633
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1472,20133,0,0.00317197,0.03924235
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1473,20145,0,0.07695606,0.15262911
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1474,20154,0,0.00252478,0.03790108
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1475,20167,0,0.00256668,0.03830399
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1476,20180,0,0.00283969,0.04315956
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1477,20194,0,0.00684008,0.04650277
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1478,20203,0,0.00260024,0.03748088
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1479,20215,0,0.00213940,0.03700794
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1480,20231,0,0.01331327,0.07446162
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1481,20242,0,0.00520343,0.04020764
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1482,20261,0,0.00273998,0.03913328
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1483,20273,0,0.00270082,0.03779590
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1484,20290,0,0.00345276,0.03977072
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1485,20301,0,0.00224473,0.03730493
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1486,20314,0,0.00357355,0.04019658
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1487,20325,0,0.02111172,0.09285080
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1488,20335,0,0.01884366,0.08125686
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1489,20345,0,0.00397950,0.04341319
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1490,20357,0,0.00528581,0.04196689
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1491,20367,0,0.00629519,0.04452984
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1492,20376,0,0.00323492,0.03938361
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1493,20388,0,0.02691039,0.09391145
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1494,20397,0,0.00343613,0.04050910
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1495,20409,0,0.00390483,0.04025692
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1496,20420,0,0.02818813,0.10495759
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1497,20430,0,0.03393225,0.11682081
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1498,20439,0,0.05755717,0.12654400
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1499,20445,0,0.00367942,0.03969396
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1750,24107,0,0.00505460,0.04158682
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1751,24117,0,0.00218475,0.03711914
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1752,24131,0,0.00240406,0.03746803
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1753,24147,0,0.00244516,0.03753964
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1754,24163,0,0.00405039,0.04916058
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1755,24177,0,0.00356357,0.04684325
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1756,24190,0,0.00224488,0.03719546
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1757,24206,0,0.00233749,0.03746175
lstm-ae,,lstm,0.00000000,0.00000000,1,42,4,val,5,1758,24222,0,0.00231825,0.03723264
